motherboard_brand,motherboard_chipset,cpu_brand,cpu_model,ram_brand,ram_size_gb,ram_type,ram_speed_mhz,gpu_brand,gpu_model,cooler_brand,cooler_type,cabinet_brand,cabinet_type,psu_brand,psu_wattage,storage_type,storage_capacity_gb,total_price
asus,x570,amd,amd_ryzen_7_7700x,corsair,16_gb,ddr5,3200_mhz,nvidia,rtx_4080,stock_cooler,aio_240mm,fractal_design,mini-itx,antec,1000_wattage,ssd_nvme,1000_gb,218326.0
biostar,b660,intel,intel_pentium_gold_g7400,crucial,16_gb,ddr4,2400_mhz,nvidia,rtx_4080,noctua,aio_120mm,corsair,microatx,seasonic,750_wattage,hdd,2000_gb,165283.0
msi,b650,amd,amd_ryzen_9_7950x,corsair,32_gb,ddr5,3600_mhz,amd,radeon_rx_6500_xt,stock_cooler,air,cooler_master,microatx,cooler_master,550_wattage,ssd_sata,512_gb,139162.0
asus,b660,intel,intel_core_i5-13600k,crucial,128_gb,ddr4,2400_mhz,nvidia,rtx_4070,deepcool,aio_120mm,corsair,mid_tower,cooler_master,850_wattage,ssd_nvme,512_gb,222848.0
intel,h610,intel,intel_core_i9-13900k,patriot,16_gb,ddr4,3000_mhz,nvidia,gtx_1650,stock_cooler,aio_360mm,fractal_design,full_tower,cooler_master,550_wattage,ssd_sata,1000_gb,117848.0
evga,b660,intel,intel_core_i9-13900k,teamgroup,16_gb,ddr4,2666_mhz,amd,radeon_rx_7900_xtx,deepcool,air,generic,full_tower,corsair,1200_wattage,ssd_nvme,2000_gb,326180.70000000007
asus,h670,intel,intel_core_i3-13100,g_skill,16_gb,ddr5,5600_mhz,amd,radeon_rx_6500_xt,corsair,aio_120mm,cooler_master,full_tower,cooler_master,550_wattage,ssd_nvme,2000_gb,75017.0
intel,z790,intel,intel_core_i3-13100,adata,64_gb,ddr5,5600_mhz,nvidia,rtx_3060,noctua,aio_240mm,antec,full_tower,antec,650_wattage,ssd_sata,512_gb,155143.0
evga,a520,amd,amd_athlon_3000g,crucial,8_gb,ddr4,4000_mhz,nvidia,rtx_4070,corsair,aio_240mm,corsair,mini-itx,cooler_master,750_wattage,ssd_sata,512_gb,163930.0
biostar,b660,intel,intel_core_i7-13700k,corsair,16_gb,ddr5,4800_mhz,nvidia,gtx_1650,noctua,air,fractal_design,microatx,seasonic,450_wattage,ssd_sata,2000_gb,94759.0
intel,z690,intel,intel_pentium_gold_g7400,kingston,8_gb,ddr5,3600_mhz,nvidia,gtx_1650,stock_cooler,aio_120mm,corsair,mid_tower,seasonic,450_wattage,ssd_nvme,512_gb,56746.0
intel,h670,intel,intel_core_i7-13700k,adata,8_gb,ddr4,3000_mhz,nvidia,rtx_4090,be_quiet!,stock,fractal_design,full_tower,antec,1200_wattage,ssd_nvme,256_gb,326180.70000000007
msi,b550,amd,amd_ryzen_5_7600x,teamgroup,16_gb,ddr5,3600_mhz,nvidia,rtx_4070,noctua,air,antec,microatx,seasonic,750_wattage,ssd_sata,1000_gb,178651.0
biostar,z790,intel,intel_core_i5-13600k,crucial,16_gb,ddr5,5200_mhz,nvidia,gtx_1650,cooler_master,air,corsair,microatx,corsair_(budget),450_wattage,ssd_nvme,1000_gb,85082.0
biostar,x670,amd,amd_ryzen_5_7600x,patriot,8_gb,ddr4,3000_mhz,nvidia,rtx_4090,stock_cooler,aio_120mm,generic,microatx,corsair_(budget),1000_wattage,hdd,1000_gb,317913.0
asus,b650,amd,amd_ryzen_5_5600x,corsair,16_gb,ddr4,3000_mhz,amd,radeon_rx_6500_xt,be_quiet!,aio_360mm,corsair,full_tower,seasonic,450_wattage,ssd_sata,1000_gb,81072.0
asus,z690,intel,intel_core_i3-13100,teamgroup,128_gb,ddr5,3600_mhz,nvidia,rtx_4070,be_quiet!,aio_120mm,thermaltake,full_tower,antec,1000_wattage,ssd_sata,256_gb,278091.0
intel,x670,amd,amd_ryzen_5_5600x,corsair,32_gb,ddr5,5600_mhz,nvidia,rtx_4080,be_quiet!,air,fractal_design,mini-itx,antec,750_wattage,ssd_nvme,2000_gb,199827.0
evga,h670,intel,intel_core_i5-13600k,teamgroup,16_gb,ddr5,5600_mhz,nvidia,rtx_4090,cooler_master,air,fractal_design,microatx,antec,1000_wattage,ssd_nvme,256_gb,309755.0
intel,h610,intel,intel_core_i9-13900k,corsair,8_gb,ddr5,3200_mhz,nvidia,rtx_4070,corsair,air,generic,full_tower,corsair_(budget),1000_wattage,ssd_nvme,2000_gb,247635.0
evga,x670,amd,amd_ryzen_7_7700x,g_skill,32_gb,ddr4,4000_mhz,nvidia,rtx_4080,cooler_master,air,generic,mid_tower,seasonic,1000_wattage,ssd_sata,1000_gb,243215.0
biostar,b660,intel,intel_core_i5-13600k,kingston,8_gb,ddr4,2400_mhz,nvidia,rtx_3060,corsair,aio_240mm,fractal_design,mid_tower,corsair_(budget),850_wattage,ssd_nvme,512_gb,110837.0
asus,x670,amd,amd_athlon_3000g,g_skill,16_gb,ddr4,2666_mhz,amd,radeon_rx_7800_xt,cooler_master,air,corsair,full_tower,evga,750_wattage,ssd_nvme,256_gb,181304.0
asus,x670,amd,amd_ryzen_9_7950x,adata,32_gb,ddr5,4800_mhz,nvidia,rtx_4080,noctua,aio_240mm,generic,mid_tower,corsair_(budget),1000_wattage,ssd_nvme,1000_gb,288294.0
gigabyte,z790,intel,intel_core_i9-13900k,teamgroup,16_gb,ddr4,4000_mhz,amd,radeon_rx_7600,deepcool,stock,corsair,microatx,corsair,850_wattage,ssd_nvme,2000_gb,160860.0
intel,x570,amd,amd_ryzen_9_7950x,kingston,16_gb,ddr5,5600_mhz,nvidia,rtx_3060,be_quiet!,air,generic,mini-itx,antec,850_wattage,ssd_nvme,512_gb,172950.0
intel,h610,intel,intel_core_i7-13700k,adata,8_gb,ddr4,4000_mhz,nvidia,rtx_4090,noctua,aio_240mm,antec,mini-itx,corsair_(budget),850_wattage,ssd_nvme,256_gb,326180.70000000007
gigabyte,z690,intel,intel_core_i3-13100,patriot,8_gb,ddr5,4800_mhz,amd,radeon_rx_7600,be_quiet!,aio_240mm,generic,microatx,corsair,850_wattage,ssd_nvme,1000_gb,103590.0
asrock,b650,amd,amd_ryzen_7_7700x,g_skill,8_gb,ddr4,3600_mhz,amd,radeon_rx_6500_xt,deepcool,air,antec,mini-itx,antec,550_wattage,ssd_nvme,512_gb,87825.0
gigabyte,h610,intel,intel_core_i5-13600k,g_skill,8_gb,ddr5,5200_mhz,nvidia,gtx_1650,noctua,air,antec,microatx,corsair_(budget),550_wattage,hdd,2000_gb,69707.0
evga,z690,intel,intel_core_i3-13100,corsair,8_gb,ddr4,3000_mhz,nvidia,rtx_3060,corsair,air,thermaltake,microatx,corsair_(budget),850_wattage,ssd_nvme,2000_gb,96115.0
asus,b650,amd,amd_ryzen_5_5600x,g_skill,16_gb,ddr4,3600_mhz,nvidia,rtx_4090,stock_cooler,aio_360mm,cooler_master,mid_tower,seasonic,1000_wattage,ssd_nvme,1000_gb,317746.0
asus,b650,amd,amd_ryzen_7_7700x,crucial,16_gb,ddr5,5600_mhz,amd,radeon_rx_7900_xtx,deepcool,aio_120mm,fractal_design,full_tower,evga,1200_wattage,ssd_nvme,2000_gb,326180.70000000007
evga,z690,intel,intel_core_i9-13900k,kingston,8_gb,ddr5,3600_mhz,nvidia,rtx_3060,stock_cooler,air,corsair,full_tower,corsair_(budget),850_wattage,ssd_sata,1000_gb,163971.0
gigabyte,h610,intel,intel_pentium_gold_g7400,adata,8_gb,ddr5,4800_mhz,nvidia,rtx_3060,be_quiet!,aio_240mm,nzxt,mid_tower,seasonic,850_wattage,ssd_nvme,512_gb,84916.0
evga,h610,intel,intel_pentium_gold_g7400,crucial,16_gb,ddr5,3200_mhz,nvidia,rtx_4080,stock_cooler,air,corsair,mini-itx,evga,750_wattage,ssd_nvme,512_gb,176244.0
evga,h670,intel,intel_core_i5-13600k,g_skill,8_gb,ddr5,3600_mhz,nvidia,rtx_4080,cooler_master,air,fractal_design,full_tower,corsair,1000_wattage,ssd_nvme,512_gb,179971.0
msi,b650,amd,amd_athlon_3000g,g_skill,8_gb,ddr4,2400_mhz,amd,radeon_rx_7900_xtx,noctua,aio_240mm,antec,mini-itx,evga,850_wattage,ssd_sata,2000_gb,316644.0
asrock,b650,amd,amd_ryzen_5_7600x,adata,16_gb,ddr4,3600_mhz,amd,radeon_rx_7600,corsair,air,generic,microatx,corsair,850_wattage,ssd_nvme,256_gb,100919.0
asrock,z690,intel,intel_core_i5-13600k,g_skill,16_gb,ddr4,2666_mhz,nvidia,rtx_4090,noctua,air,antec,mid_tower,corsair_(budget),1200_wattage,ssd_nvme,512_gb,326180.70000000007
msi,a520,amd,amd_ryzen_5_5600x,crucial,16_gb,ddr4,4000_mhz,nvidia,rtx_4080,corsair,air,fractal_design,microatx,evga,850_wattage,hdd,1000_gb,168027.0
msi,h610,intel,intel_core_i7-13700k,teamgroup,32_gb,ddr5,4800_mhz,nvidia,rtx_4080,stock_cooler,air,antec,microatx,evga,750_wattage,ssd_sata,1000_gb,231094.0
biostar,b660,intel,intel_core_i3-13100,g_skill,16_gb,ddr4,3600_mhz,nvidia,gtx_1650,be_quiet!,stock,cooler_master,mid_tower,antec,650_wattage,ssd_nvme,256_gb,44891.0
gigabyte,b550,amd,amd_athlon_3000g,g_skill,16_gb,ddr5,5200_mhz,nvidia,rtx_4090,deepcool,air,thermaltake,full_tower,antec,1200_wattage,ssd_sata,2000_gb,326180.70000000007
asrock,b650,amd,amd_ryzen_7_7700x,g_skill,64_gb,ddr5,4800_mhz,nvidia,gtx_1650,cooler_master,air,antec,mid_tower,seasonic,650_wattage,hdd,2000_gb,150155.0
gigabyte,b550,amd,amd_ryzen_7_7700x,corsair,8_gb,ddr4,2666_mhz,nvidia,gtx_1650,corsair,aio_240mm,generic,mini-itx,corsair_(budget),450_wattage,ssd_nvme,1000_gb,101340.0
msi,b550,amd,amd_ryzen_9_7950x,adata,8_gb,ddr4,3600_mhz,nvidia,rtx_4070,be_quiet!,air,antec,mid_tower,seasonic,1000_wattage,hdd,1000_gb,226513.0
evga,x570,amd,amd_ryzen_9_7950x,g_skill,16_gb,ddr5,5600_mhz,nvidia,rtx_3060,be_quiet!,aio_120mm,thermaltake,mid_tower,antec,750_wattage,ssd_nvme,1000_gb,179423.0
asrock,z690,intel,intel_core_i9-13900k,patriot,16_gb,ddr4,2400_mhz,amd,radeon_rx_7600,cooler_master,aio_360mm,generic,full_tower,corsair,650_wattage,ssd_nvme,1000_gb,166543.0
asrock,x670,amd,amd_ryzen_5_7600x,patriot,8_gb,ddr4,2666_mhz,nvidia,rtx_3060,be_quiet!,aio_360mm,antec,microatx,corsair,750_wattage,ssd_sata,2000_gb,127667.0
asrock,z790,intel,intel_core_i3-13100,crucial,16_gb,ddr4,3000_mhz,nvidia,rtx_4090,be_quiet!,air,antec,full_tower,antec,850_wattage,ssd_nvme,1000_gb,303642.0
evga,z790,intel,intel_core_i7-13700k,patriot,16_gb,ddr4,3600_mhz,amd,radeon_rx_6500_xt,deepcool,aio_240mm,cooler_master,mini-itx,corsair,450_wattage,ssd_nvme,1000_gb,103164.0
evga,h670,intel,intel_pentium_gold_g7400,teamgroup,32_gb,ddr5,3200_mhz,nvidia,rtx_4070,corsair,air,corsair,full_tower,antec,1000_wattage,ssd_nvme,512_gb,198677.0
evga,b660,intel,intel_core_i7-13700k,g_skill,8_gb,ddr5,4800_mhz,nvidia,gtx_1650,stock_cooler,air,generic,mid_tower,corsair_(budget),450_wattage,ssd_sata,512_gb,84462.0
evga,x670,amd,amd_athlon_3000g,patriot,8_gb,ddr4,3000_mhz,nvidia,rtx_4080,noctua,air,antec,mid_tower,corsair_(budget),1000_wattage,ssd_nvme,256_gb,171670.0
asrock,b660,intel,intel_core_i5-13600k,kingston,16_gb,ddr4,2400_mhz,nvidia,rtx_4080,noctua,air,thermaltake,microatx,antec,850_wattage,ssd_nvme,1000_gb,189121.0
gigabyte,x570,amd,amd_ryzen_5_7600x,kingston,16_gb,ddr5,5200_mhz,nvidia,rtx_4080,be_quiet!,air,cooler_master,mini-itx,antec,750_wattage,ssd_nvme,2000_gb,208146.0
gigabyte,b660,intel,intel_core_i5-13600k,teamgroup,16_gb,ddr5,5600_mhz,nvidia,rtx_4090,be_quiet!,aio_360mm,generic,mini-itx,evga,1200_wattage,ssd_sata,256_gb,326180.70000000007
intel,z790,intel,intel_core_i5-13600k,crucial,32_gb,ddr5,5200_mhz,amd,radeon_rx_7800_xt,stock_cooler,air,nzxt,microatx,corsair_(budget),750_wattage,ssd_sata,2000_gb,214228.0
intel,x670,amd,amd_ryzen_5_5600x,g_skill,16_gb,ddr5,4800_mhz,amd,radeon_rx_7800_xt,cooler_master,air,antec,mid_tower,corsair_(budget),850_wattage,ssd_nvme,512_gb,191810.0
evga,h670,intel,intel_core_i9-13900k,adata,16_gb,ddr5,3600_mhz,nvidia,rtx_3060,deepcool,air,generic,mini-itx,antec,750_wattage,ssd_sata,2000_gb,157007.0
biostar,z790,intel,intel_pentium_gold_g7400,teamgroup,8_gb,ddr4,3000_mhz,nvidia,rtx_4080,stock_cooler,air,nzxt,mini-itx,antec,1000_wattage,ssd_nvme,256_gb,155345.0
asus,a520,amd,amd_ryzen_5_7600x,adata,8_gb,ddr5,5600_mhz,nvidia,rtx_3060,noctua,aio_120mm,thermaltake,microatx,cooler_master,650_wattage,ssd_nvme,2000_gb,101374.0
intel,b660,intel,intel_core_i7-13700k,adata,8_gb,ddr4,3200_mhz,nvidia,rtx_4080,corsair,aio_240mm,nzxt,mini-itx,cooler_master,750_wattage,ssd_sata,512_gb,194823.0
asrock,b660,intel,intel_core_i3-13100,g_skill,8_gb,ddr4,3600_mhz,nvidia,gtx_1650,corsair,aio_360mm,antec,mini-itx,corsair,650_wattage,ssd_sata,2000_gb,65721.0
asus,z690,intel,intel_core_i3-13100,kingston,8_gb,ddr4,2666_mhz,nvidia,rtx_4080,deepcool,aio_120mm,fractal_design,full_tower,antec,750_wattage,ssd_nvme,2000_gb,190438.0
evga,h610,intel,intel_core_i9-13900k,g_skill,64_gb,ddr5,4800_mhz,nvidia,rtx_4090,be_quiet!,aio_120mm,thermaltake,mid_tower,corsair_(budget),1000_wattage,ssd_nvme,512_gb,326180.70000000007
asrock,h670,intel,intel_core_i9-13900k,crucial,16_gb,ddr5,3600_mhz,nvidia,gtx_1650,corsair,stock,fractal_design,mid_tower,evga,650_wattage,ssd_sata,1000_gb,110666.0
biostar,b650,amd,amd_ryzen_5_5600x,crucial,16_gb,ddr4,2666_mhz,nvidia,rtx_4070,cooler_master,aio_240mm,cooler_master,full_tower,corsair,1000_wattage,ssd_sata,1000_gb,205678.0
intel,b550,amd,amd_ryzen_5_7600x,patriot,8_gb,ddr5,5200_mhz,nvidia,rtx_4090,noctua,aio_240mm,corsair,mini-itx,cooler_master,850_wattage,ssd_sata,2000_gb,322685.0
biostar,z790,intel,intel_core_i7-13700k,teamgroup,64_gb,ddr5,4800_mhz,amd,radeon_rx_6500_xt,deepcool,aio_240mm,corsair,microatx,corsair,650_wattage,ssd_nvme,512_gb,147682.0
asrock,h610,intel,intel_core_i7-13700k,teamgroup,8_gb,ddr4,3000_mhz,nvidia,rtx_4090,stock_cooler,aio_240mm,corsair,full_tower,corsair_(budget),850_wattage,ssd_nvme,512_gb,326180.70000000007
asrock,h670,intel,intel_pentium_gold_g7400,kingston,16_gb,ddr5,5200_mhz,nvidia,rtx_4070,cooler_master,air,thermaltake,mini-itx,corsair_(budget),1000_wattage,ssd_sata,512_gb,178240.0
biostar,b660,intel,intel_core_i9-13900k,adata,16_gb,ddr4,2666_mhz,amd,radeon_rx_7600,stock_cooler,air,cooler_master,full_tower,seasonic,650_wattage,ssd_nvme,2000_gb,155142.0
intel,z690,intel,intel_core_i3-13100,adata,8_gb,ddr4,3200_mhz,nvidia,rtx_4090,corsair,aio_240mm,generic,microatx,corsair_(budget),1000_wattage,ssd_nvme,2000_gb,326180.70000000007
evga,b550,amd,amd_ryzen_5_7600x,kingston,16_gb,ddr4,3600_mhz,nvidia,rtx_3060,noctua,air,cooler_master,mid_tower,evga,650_wattage,hdd,2000_gb,101043.0
biostar,z790,intel,intel_core_i7-13700k,g_skill,16_gb,ddr4,3000_mhz,amd,radeon_rx_7900_xtx,be_quiet!,aio_120mm,corsair,mini-itx,corsair,1200_wattage,hdd,1000_gb,326180.70000000007
evga,b550,amd,amd_athlon_3000g,teamgroup,16_gb,ddr5,3600_mhz,nvidia,rtx_4090,be_quiet!,aio_120mm,nzxt,mini-itx,corsair_(budget),850_wattage,ssd_nvme,256_gb,300960.0
gigabyte,h610,intel,intel_pentium_gold_g7400,g_skill,16_gb,ddr4,3000_mhz,nvidia,rtx_4070,cooler_master,aio_120mm,generic,full_tower,cooler_master,850_wattage,ssd_sata,256_gb,154343.0
intel,x570,amd,amd_ryzen_7_7700x,corsair,16_gb,ddr4,3600_mhz,amd,radeon_rx_7600,noctua,stock,antec,full_tower,antec,750_wattage,ssd_nvme,256_gb,135067.0
asus,h670,intel,intel_core_i3-13100,patriot,8_gb,ddr4,3600_mhz,nvidia,rtx_3060,corsair,air,antec,mid_tower,cooler_master,650_wattage,ssd_nvme,1000_gb,80030.0
evga,a520,amd,amd_athlon_3000g,patriot,16_gb,ddr5,3600_mhz,nvidia,rtx_4090,noctua,air,nzxt,mini-itx,corsair,1000_wattage,ssd_nvme,512_gb,300624.0
msi,a520,amd,amd_ryzen_5_5600x,g_skill,32_gb,ddr5,3200_mhz,amd,radeon_rx_7600,stock_cooler,aio_120mm,nzxt,mid_tower,seasonic,850_wattage,ssd_sata,512_gb,117546.0
evga,x570,amd,amd_ryzen_5_7600x,teamgroup,8_gb,ddr4,2666_mhz,amd,radeon_rx_7600,corsair,air,nzxt,mid_tower,seasonic,650_wattage,ssd_sata,512_gb,102352.0
asus,h670,intel,intel_core_i3-13100,corsair,16_gb,ddr4,2666_mhz,nvidia,rtx_4070,corsair,air,antec,microatx,cooler_master,850_wattage,ssd_sata,1000_gb,159348.0
asus,h610,intel,intel_core_i3-13100,g_skill,8_gb,ddr4,2400_mhz,nvidia,rtx_4080,cooler_master,aio_240mm,nzxt,full_tower,evga,750_wattage,ssd_nvme,256_gb,157561.0
asus,z790,intel,intel_core_i9-13900k,teamgroup,16_gb,ddr5,3200_mhz,nvidia,gtx_1650,noctua,stock,antec,full_tower,cooler_master,650_wattage,ssd_nvme,2000_gb,143330.0
asrock,a520,amd,amd_ryzen_5_5600x,corsair,16_gb,ddr5,5200_mhz,nvidia,rtx_4080,corsair,aio_360mm,cooler_master,mid_tower,corsair_(budget),750_wattage,ssd_sata,1000_gb,189510.0
asus,z790,intel,intel_core_i3-13100,crucial,32_gb,ddr5,3200_mhz,nvidia,rtx_4080,corsair,air,corsair,full_tower,antec,850_wattage,ssd_nvme,2000_gb,221862.0
msi,x670,amd,amd_athlon_3000g,g_skill,16_gb,ddr4,3600_mhz,nvidia,rtx_4070,cooler_master,air,thermaltake,mid_tower,corsair_(budget),750_wattage,ssd_nvme,2000_gb,176953.0
asrock,h670,intel,intel_core_i9-13900k,corsair,16_gb,ddr4,2666_mhz,nvidia,rtx_4090,corsair,aio_240mm,antec,mid_tower,cooler_master,1000_wattage,ssd_sata,2000_gb,326180.70000000007
intel,a520,amd,amd_ryzen_7_7700x,g_skill,16_gb,ddr4,4000_mhz,nvidia,rtx_4080,deepcool,air,fractal_design,mid_tower,corsair_(budget),1000_wattage,ssd_nvme,512_gb,200419.0
intel,h610,intel,intel_core_i7-13700k,adata,8_gb,ddr4,2666_mhz,amd,radeon_rx_7900_xtx,deepcool,air,thermaltake,mini-itx,cooler_master,1000_wattage,ssd_nvme,512_gb,326180.70000000007
biostar,h670,intel,intel_core_i3-13100,corsair,16_gb,ddr5,4800_mhz,amd,radeon_rx_7900_xtx,corsair,air,antec,microatx,antec,1200_wattage,hdd,2000_gb,302286.0
gigabyte,z690,intel,intel_core_i5-13600k,kingston,32_gb,ddr5,5600_mhz,nvidia,rtx_4070,cooler_master,air,antec,microatx,antec,750_wattage,ssd_nvme,1000_gb,208031.0
intel,h610,intel,intel_core_i7-13700k,corsair,16_gb,ddr4,3000_mhz,amd,radeon_rx_7900_xtx,deepcool,aio_120mm,antec,microatx,corsair_(budget),1000_wattage,ssd_nvme,2000_gb,305121.0
biostar,z790,intel,intel_core_i7-13700k,g_skill,32_gb,ddr5,5200_mhz,nvidia,rtx_4070,deepcool,aio_120mm,thermaltake,mini-itx,evga,1000_wattage,ssd_sata,512_gb,238776.0
gigabyte,z790,intel,intel_core_i9-13900k,teamgroup,8_gb,ddr4,3000_mhz,nvidia,gtx_1650,corsair,aio_120mm,fractal_design,full_tower,antec,550_wattage,ssd_nvme,256_gb,124551.0
asus,h670,intel,intel_core_i5-13600k,kingston,16_gb,ddr4,4000_mhz,nvidia,gtx_1650,deepcool,aio_240mm,antec,microatx,evga,650_wattage,ssd_nvme,1000_gb,83008.0
biostar,z690,intel,intel_core_i5-13600k,adata,8_gb,ddr4,3200_mhz,nvidia,rtx_4090,cooler_master,air,corsair,mini-itx,cooler_master,850_wattage,ssd_sata,512_gb,314322.0
asus,x570,amd,amd_athlon_3000g,crucial,8_gb,ddr4,3600_mhz,amd,radeon_rx_7900_xtx,stock_cooler,air,generic,microatx,corsair,1000_wattage,ssd_nvme,2000_gb,326180.70000000007
intel,z790,intel,intel_core_i3-13100,kingston,8_gb,ddr4,2666_mhz,nvidia,rtx_4070,stock_cooler,air,generic,full_tower,corsair_(budget),1000_wattage,ssd_sata,512_gb,184819.0
msi,z690,intel,intel_core_i5-13600k,adata,8_gb,ddr4,3600_mhz,nvidia,rtx_4070,corsair,air,corsair,full_tower,corsair,750_wattage,ssd_sata,1000_gb,201858.0
msi,h610,intel,intel_core_i3-13100,corsair,32_gb,ddr4,4000_mhz,nvidia,rtx_4080,corsair,aio_240mm,cooler_master,mid_tower,cooler_master,850_wattage,ssd_sata,2000_gb,173193.0
gigabyte,b650,amd,amd_athlon_3000g,corsair,64_gb,ddr4,3000_mhz,amd,radeon_rx_6500_xt,be_quiet!,aio_120mm,corsair,mid_tower,seasonic,550_wattage,ssd_nvme,2000_gb,82909.0
asrock,h670,intel,intel_core_i5-13600k,corsair,32_gb,ddr5,5600_mhz,nvidia,rtx_3060,stock_cooler,aio_120mm,nzxt,mini-itx,evga,850_wattage,ssd_nvme,512_gb,133856.0
biostar,x570,amd,amd_ryzen_7_7700x,teamgroup,16_gb,ddr4,3000_mhz,nvidia,rtx_3060,deepcool,aio_120mm,generic,mini-itx,seasonic,850_wattage,hdd,1000_gb,134520.0
gigabyte,z690,intel,intel_core_i5-13600k,crucial,32_gb,ddr5,3200_mhz,nvidia,rtx_4080,deepcool,aio_120mm,corsair,full_tower,antec,1000_wattage,ssd_sata,1000_gb,217513.0
msi,a520,amd,amd_athlon_3000g,corsair,16_gb,ddr4,4000_mhz,nvidia,rtx_3060,stock_cooler,air,fractal_design,mid_tower,cooler_master,650_wattage,ssd_nvme,512_gb,70456.0
biostar,b660,intel,intel_core_i9-13900k,corsair,16_gb,ddr4,4000_mhz,nvidia,rtx_3060,cooler_master,aio_240mm,corsair,mid_tower,evga,750_wattage,ssd_nvme,2000_gb,152022.0
intel,b550,amd,amd_ryzen_5_7600x,patriot,16_gb,ddr5,5600_mhz,nvidia,rtx_3060,corsair,aio_120mm,generic,mini-itx,evga,650_wattage,ssd_nvme,2000_gb,120312.0
biostar,b550,amd,amd_ryzen_5_7600x,kingston,64_gb,ddr5,5600_mhz,nvidia,rtx_3060,cooler_master,air,antec,mini-itx,corsair,850_wattage,ssd_sata,512_gb,145510.0
biostar,b650,amd,amd_ryzen_5_5600x,corsair,16_gb,ddr4,3200_mhz,nvidia,gtx_1650,corsair,aio_360mm,generic,microatx,antec,550_wattage,ssd_nvme,256_gb,69281.0
intel,x670,amd,amd_athlon_3000g,crucial,32_gb,ddr5,5200_mhz,amd,radeon_rx_7600,deepcool,air,generic,mid_tower,corsair_(budget),650_wattage,ssd_nvme,256_gb,113724.0
asus,z790,intel,intel_core_i7-13700k,kingston,64_gb,ddr5,5200_mhz,nvidia,rtx_4090,cooler_master,air,nzxt,mini-itx,corsair,1000_wattage,ssd_nvme,2000_gb,326180.70000000007
asrock,z690,intel,intel_core_i3-13100,kingston,8_gb,ddr5,3600_mhz,amd,radeon_rx_6500_xt,corsair,aio_360mm,thermaltake,microatx,cooler_master,450_wattage,ssd_nvme,256_gb,68516.0
evga,z690,intel,intel_core_i9-13900k,kingston,16_gb,ddr4,2666_mhz,nvidia,rtx_4090,stock_cooler,aio_120mm,generic,full_tower,evga,850_wattage,ssd_sata,256_gb,326180.70000000007
msi,b660,intel,intel_core_i3-13100,crucial,16_gb,ddr5,3600_mhz,nvidia,gtx_1650,cooler_master,air,antec,mini-itx,antec,650_wattage,ssd_sata,256_gb,56980.0
asrock,z690,intel,intel_core_i3-13100,g_skill,16_gb,ddr5,3200_mhz,nvidia,rtx_4090,corsair,aio_120mm,corsair,mini-itx,antec,850_wattage,hdd,2000_gb,310320.0
asus,x670,amd,amd_ryzen_7_7700x,adata,16_gb,ddr5,3600_mhz,nvidia,rtx_3060,noctua,aio_360mm,thermaltake,mini-itx,corsair,750_wattage,ssd_nvme,256_gb,157968.0
intel,a520,amd,amd_athlon_3000g,patriot,8_gb,ddr4,2666_mhz,amd,radeon_rx_6500_xt,noctua,air,cooler_master,mini-itx,cooler_master,450_wattage,ssd_nvme,2000_gb,46996.0
biostar,b550,amd,amd_ryzen_5_5600x,corsair,8_gb,ddr4,4000_mhz,nvidia,rtx_4070,deepcool,air,nzxt,microatx,antec,750_wattage,ssd_sata,2000_gb,162860.0
evga,z690,intel,intel_core_i7-13700k,crucial,32_gb,ddr5,5200_mhz,nvidia,rtx_3060,stock_cooler,aio_240mm,fractal_design,mid_tower,corsair,750_wattage,hdd,2000_gb,153690.0
asus,x570,amd,amd_ryzen_9_7950x,teamgroup,32_gb,ddr5,4800_mhz,nvidia,rtx_4070,be_quiet!,stock,antec,mid_tower,antec,850_wattage,ssd_sata,2000_gb,254525.0
gigabyte,z790,intel,intel_pentium_gold_g7400,adata,16_gb,ddr4,3200_mhz,amd,radeon_rx_7800_xt,deepcool,aio_120mm,corsair,mid_tower,seasonic,850_wattage,hdd,2000_gb,163606.0
msi,b660,intel,intel_pentium_gold_g7400,patriot,64_gb,ddr5,4800_mhz,amd,radeon_rx_7800_xt,deepcool,aio_360mm,fractal_design,mid_tower,cooler_master,850_wattage,ssd_sata,1000_gb,209977.0
asus,b550,amd,amd_ryzen_7_7700x,crucial,16_gb,ddr5,3200_mhz,amd,radeon_rx_7900_xtx,stock_cooler,air,thermaltake,mini-itx,cooler_master,850_wattage,ssd_nvme,256_gb,312927.0
msi,z690,intel,intel_core_i3-13100,corsair,16_gb,ddr4,4000_mhz,nvidia,gtx_1650,be_quiet!,air,fractal_design,microatx,cooler_master,550_wattage,ssd_nvme,1000_gb,63683.0
biostar,b660,intel,intel_pentium_gold_g7400,adata,16_gb,ddr4,3200_mhz,nvidia,rtx_4080,deepcool,air,thermaltake,full_tower,cooler_master,1000_wattage,ssd_sata,512_gb,160237.0
asrock,x670,amd,amd_ryzen_5_7600x,corsair,8_gb,ddr5,3200_mhz,nvidia,gtx_1650,corsair,aio_240mm,fractal_design,microatx,evga,550_wattage,ssd_nvme,2000_gb,96971.0
gigabyte,h670,intel,intel_core_i7-13700k,teamgroup,8_gb,ddr4,3200_mhz,nvidia,gtx_1650,cooler_master,air,antec,microatx,cooler_master,450_wattage,ssd_nvme,512_gb,82130.0
